ci_question_id,module,version,grade,stream,section,question_type,bloom_level,question_stem,option_a,option_b,option_c,option_d,option_e,correct_option,weightage,time_secs,career_cluster_map,difficulty,is_behavioral,adaptive_trigger,explanation
APG11COM_CR_01,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,MCQ,REMEMBER,"The CA (Chartered Accountancy) course is administered by which body in India?","Reserve Bank of India (RBI)","Institute of Chartered Accountants of India (ICAI)","Securities and Exchange Board of India (SEBI)","National Stock Exchange (NSE)","N/A","B",2,30,"CORRECT=CA_PATHWAY_AWARE","EASY",FALSE,"BOOST_CA_CS","ICAI (established 1949) is the statutory body that regulates the CA profession in India. The CA course has three levels: CA Foundation → CA Intermediate → CA Final + 3 years articleship."
APG11COM_CR_02,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,SITUATIONAL,EVALUATE,"You clear CA Foundation but get a low rank in CAT for MBA admission. You have both: CA Intermediate articleship offer at a Big 4 firm and admission to a mid-tier MBA college. Your decision should be:","Always choose MBA — it has broader scope than CA","Evaluate your interest: if you love accounting auditing and tax choose CA articleship at Big 4; if you love general management marketing or strategy MBA may be better despite the mid-tier college","Always choose CA — it guarantees a job","Choose based on which option your parents prefer","N/A","B",5,90,"A=MBA_BIAS;B=INTEREST_ALIGNED;C=CA_GUARANTEE_MYTH;D=EXTERNAL_INFLUENCE","HARD",TRUE,"BOOST_CAREER_MATURITY","CA + Big 4 articleship provides deep technical expertise and brand value. MBA from a mid-tier college may not provide the same ROI. However if the student's interest is genuinely in management not accounting MBA may be right."
APG11COM_CR_03,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,MCQ,UNDERSTAND,"CFA (Chartered Financial Analyst) certification is most relevant for careers in:","Auditing and tax filing","Investment banking portfolio management and equity research","Human resource management","Retail store management","N/A","B",3,45,"CORRECT=CFA_PATHWAY_AWARE","MEDIUM",FALSE,"BOOST_FINANCE","CFA (administered by CFA Institute USA) is the gold standard for investment professionals. 3 levels covering ethics portfolio management equity fixed income and alternative investments."
APG11COM_CR_04,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,SITUATIONAL,EVALUATE,"CA articleship salary: Rs.3000-5000/month for 3 years. After CA Final: Rs.8-15 LPA starting. Investment banking analyst: Rs.15-25 LPA starting but requires CFA/MBA. Your analysis should consider:","CA is always better because it is cheaper to complete","Compare: CA has low initial investment but delayed earning. IB requires upfront education investment but higher starting salary. Long-term CA partners can earn Rs.1-5 crore+ annually.","Investment banking is always better because starting salary is higher","Neither career is financially viable in India","N/A","B",5,90,"A=COST_ONLY;B=HOLISTIC_ANALYSIS;C=STARTING_SALARY_BIAS;D=PESSIMISTIC","HARD",TRUE,"BOOST_CAREER_MATURITY","Career ROI analysis requires considering: investment (time money opportunity cost) + trajectory (growth ceiling) + interest alignment. CA and IB have different risk-return profiles over 20-year horizons."
APG11COM_CR_05,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,MCQ,UNDERSTAND,"Company Secretary (CS) professionals are primarily responsible for:","Marketing and sales management","Corporate governance regulatory compliance and ensuring the company follows all legal requirements under the Companies Act","Software development and IT management","Manufacturing and supply chain optimization","N/A","B",3,45,"CORRECT=CS_PATHWAY_AWARE","MEDIUM",FALSE,"BOOST_CA_CS","CS professionals (administered by ICSI) handle board meetings statutory registers SEBI compliance corporate restructuring and M&A documentation. Critical role in corporate governance."
APG11COM_CR_06,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,SITUATIONAL,EVALUATE,"Startup ecosystem: 90% of Indian startups fail within 5 years. A friend with a strong business idea wants to drop out of BCom to start a company. Your advice:","Drop out immediately — education is irrelevant for entrepreneurs","Complete BCom while building the startup part-time — formal education provides fallback knowledge networks and credibility. Many successful founders like Zerodha's Nithin Kamath built while learning","Never start a business — the failure rate is too high","Only IIT/IIM graduates should start companies","N/A","B",5,90,"A=DROP_OUT_BIAS;B=PARALLEL_PATH;C=RISK_AVERSION_EXTREME;D=ELITISM","HARD",TRUE,"BOOST_ENTREPRENEUR","Parallel path strategy: complete education + build startup simultaneously. Education provides structured learning fallback credentials and peer network. Most successful Indian founders completed their degrees."
APG11COM_CR_07,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,MCQ,UNDERSTAND,"Which of the following is NOT a valid career path after BCom?","CA (Chartered Accountancy)","MBA in Finance or Marketing","Direct practice as a licensed advocate in court","CMA (Cost and Management Accountancy)","N/A","C",3,45,"CORRECT=BCOM_CAREER_AWARE","MEDIUM",FALSE,"BOOST_BUSINESS","Practicing law requires LLB degree and enrollment with the Bar Council. BCom leads to CA CS CMA MBA CFA or direct industry roles but not legal practice."
APG11COM_CR_08,APTIPATH,V3,GRADE_11_12,COMMERCE,CAREER_REALITY,SITUATIONAL,EVALUATE,"CAT 99 percentile: IIM Ahmedabad MBA vs CA Final cleared with rank: Big 4 Partner track. On a 20-year career horizon:","IIM-A MBA is always better — MBA from top IIM guarantees the highest salary","Both paths can lead to Rs.1 crore+ annual earnings. IIM-A opens general management consulting and startup paths. CA Big 4 partnership offers steady progression to partner-level income with deep specialization","CA is always inferior to MBA","Choose based on which exam was harder to clear","N/A","B",5,90,"A=MBA_BIAS;B=NUANCED_COMPARISON;C=CA_INFERIORITY_MYTH;D=IRRELEVANT_CRITERIA","HARD",TRUE,"BOOST_CAREER_MATURITY","IIM-A and CA are parallel not hierarchical career paths. IIM-A MBA → consulting general management strategy. CA → audit tax advisory partnership. Both reach Rs.1 crore+ at senior levels."
APG11COM_AIR_01,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,MCQ,UNDERSTAND,"Robotic Process Automation (RPA) in accounting primarily automates:","Creative strategic decision-making","Repetitive rule-based tasks like invoice processing data entry reconciliation and report generation","Complex judgment-based auditing","Human relationship management with clients","N/A","B",3,60,"CORRECT=AI_ACCOUNTING+CA_CS","MEDIUM",FALSE,"BOOST_AI_READINESS","RPA (UiPath Automation Anywhere Blue Prism) automates routine accounting tasks. 40-60% of accounting activities are automatable. Future CAs must focus on advisory judgment and strategy — not data entry."
APG11COM_AIR_02,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,MCQ,ANALYZE,"Algorithmic trading uses AI to execute stock trades at speeds impossible for humans. The PRIMARY risk of widespread algorithmic trading is:","It makes trading too easy for retail investors","Flash crashes — algorithms can amplify market volatility when multiple AI systems react to the same signals simultaneously creating cascading sell-offs","It eliminates all market risk","It only benefits individual retail traders","N/A","B",4,75,"CORRECT=AI_FINANCE+FINTECH","HARD",FALSE,"BOOST_AI_READINESS+FINANCE","Flash crashes (2010 Dow drop 2015 Yuan crash) occur when trading algorithms create feedback loops. Circuit breakers (SEBI mandated) are the regulatory response to algorithmic cascading."
APG11COM_AIR_03,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,MCQ,REMEMBER,"Blockchain technology which underpins cryptocurrencies is fundamentally a:","Centralized database controlled by a single authority","Distributed decentralized immutable ledger that records transactions across a network of computers","A type of cloud computing service","A social media platform for financial transactions","N/A","B",3,60,"CORRECT=BLOCKCHAIN+FINTECH","MEDIUM",FALSE,"BOOST_AI_READINESS","Blockchain: each block contains a hash of the previous block + transaction data. Decentralized (no single authority) immutable (cannot alter past records) and transparent. Applications beyond crypto include supply chain and smart contracts."
APG11COM_AIR_04,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,SITUATIONAL,EVALUATE,"A bank deploys an AI credit scoring model that approves 95% of urban applicants but only 60% of rural applicants with similar income levels. Before scaling nationwide you MUST:","Deploy immediately — the model is performing well overall","Audit the model for geographic bias — investigate whether the AI penalizes factors correlated with rural addresses (digital footprint credit history length) rather than actual creditworthiness","Train the model only on urban data for simplicity","Replace AI with manual processing for all applications","N/A","B",5,90,"A=PREMATURE_DEPLOY;B=BIAS_AUDIT;C=BIASED_TRAINING;D=AI_REJECTION","HARD",TRUE,"BOOST_AI_READINESS+FINANCE","AI credit scoring bias: rural applicants may have shorter credit histories less digital footprint and different income patterns. The model must evaluate actual repayment ability not proxy variables correlated with location."
APG11COM_AIR_05,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,MCQ,UNDERSTAND,"RegTech (Regulatory Technology) uses AI to help businesses:","Avoid all government regulations entirely","Automate compliance monitoring fraud detection regulatory reporting and KYC processes reducing cost and human error","Replace government regulators with AI systems","Lobby against new financial regulations","N/A","B",4,75,"CORRECT=REGTECH+FINTECH+CA_CS","HARD",FALSE,"BOOST_AI_READINESS+CA_CS","RegTech automates: (1) KYC/AML checks using NLP and facial recognition (2) Transaction monitoring for fraud (3) Regulatory reporting (RBI SEBI filings) (4) Compliance tracking across jurisdictions."
APG11COM_AIR_06,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,MCQ,ANALYZE,"India's UPI (Unified Payments Interface) processes 10+ billion transactions monthly. The AI layer in UPI helps:","Replace all human bank employees","Detect fraudulent transactions in real-time using pattern recognition and anomaly detection across billions of data points","Eliminate the need for bank accounts","Print physical currency","N/A","B",4,75,"CORRECT=AI_PAYMENTS+FINTECH","HARD",FALSE,"BOOST_AI_READINESS+FINANCE","UPI fraud detection uses ML to analyze transaction patterns (amount frequency location time device) and flag anomalies in real-time. This enables India's massive digital payment volume without proportional fraud increase."
APG11COM_AIR_07,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,SITUATIONAL,EVALUATE,"AI-powered chatbots now handle 70% of customer service queries at major banks. A customer complains that the chatbot gave incorrect information about their loan terms. The bank's responsibility is:","The chatbot is AI so the bank has no liability","The bank is fully responsible — AI tools are the bank's agents and the bank must ensure accuracy verify AI outputs and provide easy escalation to human agents","The customer should have verified with a human agent","AI chatbots are always correct so the customer must be wrong","N/A","B",5,90,"A=LIABILITY_AVOIDANCE;B=CORPORATE_RESPONSIBILITY;C=BLAME_CUSTOMER;D=BLIND_AI_TRUST","HARD",TRUE,"BOOST_AI_READINESS+BUSINESS","AI tools deployed by companies carry the deploying company's liability. RBI guidelines mandate that banks ensure customer communication accuracy regardless of whether delivered by human or AI."
APG11COM_AIR_08,APTIPATH,V3,GRADE_11_12,COMMERCE,AI_READINESS,MCQ,UNDERSTAND,"Predictive analytics in e-commerce uses AI to:","Replace the entire supply chain with robots","Forecast demand patterns personalize recommendations optimize pricing and predict customer churn before it happens","Eliminate the need for marketing entirely","Guarantee 100% sales conversion on every product","N/A","B",4,75,"CORRECT=AI_ECOMMERCE+BUSINESS","HARD",FALSE,"BOOST_AI_READINESS+ENTREPRENEUR","Predictive analytics: Amazon uses AI to predict what you will buy before you search for it. Demand forecasting reduces inventory costs. Personalization increases conversion by 10-30% per McKinsey research."
APG11COM_VM_01,APTIPATH,V3,GRADE_11_12,COMMERCE,VALUES_MOTIVATION,RANK_ORDER,N/A,"For your business career at age 35 rank what you MOST want (1) to LEAST want (4):","Highest possible income — Rs.1 crore+ annual package","Building a company that creates hundreds of jobs and transforms an industry","Professional prestige — becoming the youngest CA partner or CFO at a Fortune 500","Work-life balance — comfortable income with time for family and personal interests","N/A","PREFERENCE",0,90,"A=HIGH_INCOME;B=ENTREPRENEUR_IMPACT;C=PROFESSIONAL_PRESTIGE;D=WORK_LIFE_BALANCE","N/A",TRUE,"CLUSTER_DETECT","Career aspiration hierarchy: A→investment banking/consulting B→entrepreneurship C→CA partnership/corporate leadership D→mid-level corporate/government. No wrong answer — alignment determines satisfaction."
APG11COM_VM_02,APTIPATH,V3,GRADE_11_12,COMMERCE,VALUES_MOTIVATION,SITUATIONAL,ANALYZE,"You clear CA Foundation with an excellent rank but your close friend who studied equally hard fails. You feel:","Pure satisfaction in your achievement","Guilty about succeeding while your friend did not","Motivated to help your friend prepare for the re-attempt while continuing your own CA Intermediate preparation","Anxious that the friendship might suffer due to this gap","N/A","SIGNAL",4,60,"A=SELF_FOCUSED;B=EMPATHETIC_GUILT;C=COLLABORATIVE_SUPPORTIVE;D=SOCIALLY_ANXIOUS","MEDIUM",TRUE,"MINDSET_DETECT","Response reveals emotional intelligence. C (collaborative helper) indicates empathy + action orientation valued in leadership roles. Self-focus (A) may indicate competitive but less collaborative personality."
APG11COM_VM_03,APTIPATH,V3,GRADE_11_12,COMMERCE,VALUES_MOTIVATION,LIKERT,N/A,"I believe ethical business practices and transparency are more important than maximizing profit at any cost","1 - Strongly disagree — profit is the only measure of success","2 - Somewhat disagree","3 - Neutral","4 - Somewhat agree","5 - Strongly agree — ethics must never be compromised for profit","PREFERENCE",0,30,"4-5=ETHICAL_BUSINESS+CSR+GOVERNANCE;1-2=PROFIT_MAXIMIZER","N/A",TRUE,"BOOST_CA_CS","Ethical orientation predicts: audit quality compliance commitment and corporate governance focus. The Satyam scandal showed how compromised ethics destroys companies. ICAI Code of Ethics mandates integrity."
APG11COM_VM_04,APTIPATH,V3,GRADE_11_12,COMMERCE,VALUES_MOTIVATION,LIKERT,N/A,"I am willing to work 14-16 hour days during CA articleship or investment banking training if it means building expertise that accelerates my career","1 - Not willing at all — work-life balance is non-negotiable","2 - Probably not","3 - Maybe for a limited period","4 - Yes for building critical expertise","5 - Absolutely — I will do whatever it takes","PREFERENCE",0,30,"4-5=HIGH_GRIND+CA+IB+CONSULTING;1-2=MODERATE_PACE+CORPORATE+TEACHING","N/A",TRUE,"BOOST_CA_CS","Grind tolerance predicts success in CA articleship (notoriously demanding) investment banking (80-100 hour weeks) and consulting. Low scorers may prefer corporate finance or teaching roles."
APG11COM_VM_05,APTIPATH,V3,GRADE_11_12,COMMERCE,VALUES_MOTIVATION,SITUATIONAL,EVALUATE,"After completing CA your options: (A) Join a Big 4 firm for Rs.12 LPA (B) Start your own CA practice (C) Go for MBA at IIM (D) Join a fintech startup. You choose:","Big 4 — brand value and structured career growth","Own practice — independence and building my own client base","IIM MBA — broader business perspective and management skills","Fintech startup — technology is the future of finance","N/A","SIGNAL",5,90,"A=CORPORATE_BRAND;B=INDEPENDENT_PRACTICE;C=MBA_DIVERSIFY;D=TECH_FINANCE","HARD",TRUE,"CLUSTER_SPECIALIZE","Each maps to a distinct post-CA track: A=Big 4 to partner B=independent practice to firm builder C=general management D=fintech/technology. Pure career preference signal."
APG11COM_VM_06,APTIPATH,V3,GRADE_11_12,COMMERCE,VALUES_MOTIVATION,LIKERT,N/A,"Making India a global financial hub excites me and I want my career to contribute to strengthening India's economy","1 - Strongly disagree — I prefer working abroad","2 - Somewhat disagree","3 - Neutral","4 - Somewhat agree","5 - Strongly agree — India's economic growth is my mission","PREFERENCE",0,30,"4-5=INDIA_FINANCE+NATION_BUILDER;1-2=GLOBAL_CAREER+FOREIGN_MARKETS","N/A",TRUE,"INDIA_VS_ABROAD","National economic contribution orientation predicts preference for India-based finance careers SEBI RBI or Indian startup ecosystem. Global aspirants should see international finance roadmaps."
APG11COM_LB_01,APTIPATH,V3,GRADE_11_12,COMMERCE,LEARNING_BEHAVIOR,MULTI_SELECT,N/A,"Which resources have been MOST effective in your CA/Commerce preparation? Select ALL that apply:","NCERT Accountancy and Economics textbooks as foundation","CA Foundation study material from ICAI","Video lectures from CA coaching institutes or YouTube educators","Solving past exam papers and mock tests for pattern recognition","Study groups with peers preparing for the same exams","PREFERENCE",0,60,"A=NCERT_FOUNDATION;B=OFFICIAL_MATERIAL;C=VISUAL_LEARNING;D=EXAM_STRATEGIC;E=COLLABORATIVE","N/A",TRUE,"LEARNING_STYLE_DETECT","ICAI official study material (B) is the most important resource for CA exams — 85%+ questions are drawn from it. Past paper practice (D) reveals exam strategy maturity."
APG11COM_LB_02,APTIPATH,V3,GRADE_11_12,COMMERCE,LEARNING_BEHAVIOR,LIKERT,N/A,"After every mock test I analyze each wrong answer to identify whether the error was conceptual computational or due to time pressure","1 - Not at all like me","2 - A little like me","3 - Somewhat like me","4 - Mostly like me","5 - Very much like me","PREFERENCE",0,30,"4-5=DEEP_ERROR_ANALYSIS+TOP_PERFORMER;1-2=SURFACE_PRACTICE","N/A",TRUE,"BOOST_ACADEMIC","Error categorization (conceptual vs computational vs time management) enables targeted improvement. Top CA rankers consistently practice this meta-cognitive strategy."
APG11COM_LB_03,APTIPATH,V3,GRADE_11_12,COMMERCE,LEARNING_BEHAVIOR,SITUATIONAL,ANALYZE,"Your CA Intermediate mock scores drop significantly in Accounting Standards. You respond by:","Panicking and considering switching to a different career","Analyzing which specific accounting standards caused errors creating focused revision notes and practicing 20 problems per standard","Attributing it to a difficult paper and making no changes","Taking a 2-week break from studies to destress","N/A","B",5,75,"A=REACTIVE_PANIC;B=DIAGNOSTIC_STRATEGIC;C=DENIAL;D=AVOIDANCE","MEDIUM",TRUE,"BOOST_ANALYTICAL","Data-driven response: identify specific accounting standards (AS) causing errors → create targeted revision → practice extensively → retest. This diagnostic approach applies to all professional exam preparation."
APG11COM_LB_04,APTIPATH,V3,GRADE_11_12,COMMERCE,LEARNING_BEHAVIOR,LIKERT,N/A,"I practice solving accounting problems daily even on days when I do not feel motivated because consistency matters more than intensity","1 - Not at all like me","2 - A little like me","3 - Somewhat like me","4 - Mostly like me","5 - Very much like me","PREFERENCE",0,30,"4-5=DISCIPLINED+CA_PREDICTOR;1-2=INCONSISTENT+NEEDS_STRUCTURE","N/A",TRUE,"BOOST_ALL_COMPETITIVE","Daily consistency is the strongest predictor of CA exam success. The CA course spans 4-5 years — sustained effort matters more than bursts of intense study."
APG11COM_LB_05,APTIPATH,V3,GRADE_11_12,COMMERCE,LEARNING_BEHAVIOR,LIKERT,N/A,"I connect what I learn in textbooks to real-world business news — for example linking accounting standards to actual corporate financial statements I find online","1 - Never — I study only for exams","2 - Rarely","3 - Sometimes","4 - Often","5 - Always — real-world connection is how I learn","PREFERENCE",0,30,"4-5=APPLIED_LEARNER+INDUSTRY_READY;1-2=EXAM_FOCUSED","N/A",TRUE,"BOOST_BUSINESS","Connecting theory to practice (reading annual reports of Reliance TCS Infosys) develops the analytical skills that differentiate top CA professionals from exam-passers."
APG11COM_LB_06,APTIPATH,V3,GRADE_11_12,COMMERCE,LEARNING_BEHAVIOR,SITUATIONAL,EVALUATE,"A complex accounting standard (e.g. Ind AS 115 Revenue Recognition) remains confusing after reading the textbook twice. You do:","Skip it and hope it does not appear in the exam","Work through the standard clause by clause applying each rule to a real company's revenue transactions until the logic becomes clear","Ask a friend to summarize the key points for you","Memorize the standard's heading and move on","N/A","B",5,90,"A=AVOIDANCE;B=FIRST_PRINCIPLES;C=SURFACE_SOCIAL;D=ROTE_MEMORIZATION","HARD",TRUE,"BOOST_CA_CS","First-principles approach to accounting standards: apply each clause to real transactions. Ind AS 115's 5-step revenue recognition model becomes intuitive when applied to actual company scenarios."
APG11COM_GA_01,APTIPATH,V3,GRADE_11_12,COMMERCE,GENERAL_AWARENESS,MCQ,UNDERSTAND,"India's Goods and Services Tax (GST) is structured as:","A single national tax rate for all goods and services","A dual structure — Central GST (CGST) and State GST (SGST) for intra-state transactions and Integrated GST (IGST) for inter-state transactions","Only applicable to services not goods","A tax levied exclusively by state governments","N/A","B",3,45,"CORRECT=GST_AWARE+CA_CS","MEDIUM",FALSE,"BOOST_CA_CS","GST (implemented July 2017) replaced 17 indirect taxes. CGST+SGST for intra-state and IGST for inter-state transactions. Input tax credit chain prevents cascading taxation."
APG11COM_GA_02,APTIPATH,V3,GRADE_11_12,COMMERCE,GENERAL_AWARENESS,MCQ,UNDERSTAND,"The Securities and Exchange Board of India (SEBI) primarily regulates:","The banking sector and monetary policy","Securities markets — stock exchanges mutual funds listed companies and investor protection","The insurance sector exclusively","International trade and customs","N/A","B",3,45,"CORRECT=SEBI_AWARE+FINANCE","MEDIUM",FALSE,"BOOST_FINANCE","SEBI (established 1992) regulates: stock exchanges (BSE NSE) mutual funds FPIs listed company disclosures insider trading and investor grievances. It ensures fair transparent capital markets."
APG11COM_GA_03,APTIPATH,V3,GRADE_11_12,COMMERCE,GENERAL_AWARENESS,MCQ,UNDERSTAND,"India's current account deficit (CAD) means that:","India exports more than it imports creating a trade surplus","India's total imports of goods services and investment income exceed its total exports — the country spends more foreign currency than it earns","India has zero international trade","India's GDP is declining","N/A","B",4,60,"CORRECT=MACROECONOMICS+FINANCE","HARD",FALSE,"BOOST_FINANCE","CAD = Total imports > Total exports (goods + services + investment income). India's CAD is primarily driven by crude oil imports. CAD is financed by foreign capital inflows (FDI FPI ECB)."
APG11COM_GA_04,APTIPATH,V3,GRADE_11_12,COMMERCE,GENERAL_AWARENESS,MCQ,UNDERSTAND,"The National Stock Exchange (NSE) benchmark index NIFTY 50 represents:","All companies listed on NSE","The 50 largest and most liquid companies across 13 sectors representing approximately 65% of the free-float market capitalization","Only banking and financial companies","Government-owned public sector companies","N/A","B",3,45,"CORRECT=STOCK_MARKET_AWARE+FINANCE","MEDIUM",FALSE,"BOOST_FINANCE","NIFTY 50 is India's benchmark equity index. It includes companies like Reliance TCS HDFC Bank Infosys across 13 sectors. Free-float market cap weighted. Essential knowledge for any finance professional."
APG11COM_GA_05,APTIPATH,V3,GRADE_11_12,COMMERCE,GENERAL_AWARENESS,MCQ,REMEMBER,"India's Digital Personal Data Protection Act 2023 primarily aims to:","Ban all digital data collection permanently","Establish a framework for processing personal data with consent-based data collection data principal rights and penalties for data breaches","Regulate only government data collection","Replace the IT Act 2000 entirely","N/A","B",3,45,"CORRECT=DATA_PROTECTION_AWARE+BUSINESS","MEDIUM",FALSE,"BOOST_BUSINESS","DPDP Act 2023 introduces: consent-based data processing data fiduciary obligations data principal rights (access erasure) and penalties up to Rs.250 crore for breaches. Critical for all businesses handling customer data."
APG11COM_GA_06,APTIPATH,V3,GRADE_11_12,COMMERCE,GENERAL_AWARENESS,MCQ,UNDERSTAND,"India's Make in India initiative primarily aims to:","Increase India's agricultural output","Transform India into a global manufacturing hub by attracting FDI developing industrial infrastructure and creating jobs in the manufacturing sector","Export all Indian products and ban imports","Focus exclusively on IT services","N/A","B",3,45,"CORRECT=INDUSTRIAL_POLICY_AWARE+BUSINESS","MEDIUM",FALSE,"BOOST_BUSINESS","Make in India (2014) targets 25 sectors including automobile textiles electronics and defense manufacturing. Combined with PLI schemes it aims to increase manufacturing GDP contribution from 15% to 25%."
APG11COM_AR_01,APTIPATH,V3,GRADE_11_12,COMMERCE,ANALYTICAL_REASONING,MCQ,ANALYZE,"Statement: All managers are leaders. Some leaders are innovators. Conclusion: Some managers are definitely innovators. This conclusion is:","Definitely true — it follows logically from the statements","Not necessarily true — while some leaders are innovators we cannot confirm that any manager falls in the innovator subset of leaders","Definitely false — no manager can be an innovator","Cannot be determined due to insufficient data","N/A","B",5,90,"CORRECT=LOGICAL_REASONING+ANALYTICAL","HARD",FALSE,"BOOST_ANALYTICAL","Syllogistic reasoning: All managers ⊆ Leaders. Some leaders ∩ Innovators ≠ ∅. But the innovator-leaders may be non-manager leaders. The conclusion is possible but not certain. Classic logical reasoning for CAT/GMAT."
APG11COM_AR_02,APTIPATH,V3,GRADE_11_12,COMMERCE,ANALYTICAL_REASONING,MCQ,ANALYZE,"Data sufficiency: Is company X profitable? Statement 1: Revenue is Rs.50 crore. Statement 2: Expenses are Rs.45 crore. Which statements are sufficient?","Statement 1 alone is sufficient","Statement 2 alone is sufficient","Both statements together are sufficient","Neither statement alone nor together is sufficient","N/A","C",4,75,"CORRECT=DATA_SUFFICIENCY+ANALYTICAL","HARD",FALSE,"BOOST_ANALYTICAL","Profit = Revenue - Expenses. Statement 1 alone gives revenue but not expenses. Statement 2 alone gives expenses but not revenue. Together: Profit = 50 - 45 = Rs.5 crore (profitable). Both needed."
APG11COM_AR_03,APTIPATH,V3,GRADE_11_12,COMMERCE,ANALYTICAL_REASONING,MCQ,ANALYZE,"5 candidates (P Q R S T) are ranked for a job. P is ranked higher than Q. R is ranked lower than S. T is ranked between P and S. If S is ranked 2nd then T's rank is:","1st","3rd","4th","5th","N/A","B",5,90,"CORRECT=LOGICAL_ARRANGEMENT+ANALYTICAL","HARD",FALSE,"BOOST_ANALYTICAL","S=2nd. T is between P and S. P>Q and R<S(2nd). P must be 1st (only position above S=2nd). T between P(1st) and S(2nd) — but that is impossible with integer ranks. If P is 1st and S is 2nd T must be 3rd (between means lower than P and S). T=3rd. Then R<S so R is 4th or 5th. Q<P so Q is 4th or 5th."
APG11COM_AR_04,APTIPATH,V3,GRADE_11_12,COMMERCE,ANALYTICAL_REASONING,MCQ,EVALUATE,"A company can invest Rs.1 crore in Project A (guaranteed 10% return) or Project B (50% chance of 25% return and 50% chance of -5% return). For a risk-neutral decision-maker:","Project A is always better because it is guaranteed","Project B is better because its expected return (10%) equals Project A but offers upside potential — however a risk-neutral decision-maker is indifferent since expected values are equal","Project B is always worse because it has risk","Neither project is worth investing in","N/A","B",5,90,"CORRECT=DECISION_ANALYSIS+FINANCE","HARD",FALSE,"BOOST_FINANCE","E(A) = 10%. E(B) = 0.5×25% + 0.5×(-5%) = 12.5%-2.5% = 10%. Risk-neutral = indifferent when E(A)=E(B). Risk-averse prefers A (guaranteed). Risk-seeking prefers B (upside). This is expected utility theory."
